City,Brand,Model,Year,Body,Color,Engine_Power,Fuel_Type,Mileage,Gearbox,Transmission,New,Price
Lənkəran,Toyota,Camry,2021,Sedan,Ağ,200.0,Benzin,0,Avtomat,Ön,Bəli,36800
Göyçay,Ford,Transit,2000,Mikroavtobus,Mavi,96.0,Dizel,350000,Mexaniki,Arxa,Xeyr,17500
Lənkəran,Mitsubishi,L 200,2021,Pikap,Ağ,137.0,Dizel,0,Mexaniki,Tam,Bəli,33900
Bakı,Kia,Rio,2005,Hetçbek / Liftbek,Gümüşü,97.0,Benzin,208000,Mexaniki,Tam,Xeyr,9400
Lənkəran,Toyota,Hilux,2021,Pikap,Qara,150.0,Dizel,0,Mexaniki,Tam,Bəli,34900
Saatlı,Toyota,Prado,2010,Offroader / SUV,Ağ,167.0,Benzin,156000,Avtomat,Tam,Xeyr,44000
Xaçmaz,Mitsubishi,Airtrek,2003,Offroader / SUV,Gümüşü,126.0,Benzin,26000,Avtomat,Tam,Xeyr,8500
Bakı,Opel,Astra,2006,Universal,Yaş Asfalt,90.0,Dizel,275000,Mexaniki,Ön,Xeyr,10200
Bakı,Renault,Megane,2006,Universal,Gümüşü,105.0,Dizel,218000,Mexaniki,Ön,Xeyr,7700
Bakı,Hyundai,Elantra,2007,Sedan,Gümüşü,115.0,Dizel,110000,Avtomat,Ön,Xeyr,14200
Sumqayıt,Opel,Vectra,1996,Sedan,Yaşıl,136.0,Benzin,327000,Avtomat,Ön,Xeyr,5900
Göygöl,LADA (VAZ),2107,1999,Sedan,Göy,65.0,Benzin,200000,Mexaniki,Arxa,Xeyr,4200
Mingəçevir,LADA (VAZ),2106,2000,Sedan,Gümüşü,65.0,Benzin,320000,Mexaniki,Arxa,Xeyr,5950
Bakı,Opel,Corsa,2011,Hetçbek / Liftbek,Qara,90.0,Benzin,150000,Mexaniki,Ön,Xeyr,11500
Gəncə,LADA (VAZ),21099,2003,Sedan,Qara,65.0,Benzin,460000,Mexaniki,Ön,Xeyr,5000
Ağdam,Mercedes,190,1991,Sedan,Qara,109.0,Benzin,512000,Avtomat,Arxa,Xeyr,7200
Bakı,Hyundai,Veloster,2012,Hetçbek / Liftbek,Qara,132.0,Benzin,202775,Avtomat,Ön,Xeyr,17200
Bakı,Land Rover,Discovery,2008,Offroader / SUV,Qara,190.0,Dizel,268212,Avtomat,Tam,Xeyr,25000
Bakı,Opel,Signum,2003,Hetçbek / Liftbek,Gümüşü,155.0,Benzin,280670,Avtomat,Ön,Xeyr,8500
Bakı,BMW,525,2008,Sedan,Ağ,218.0,Benzin,192000,Avtomat,Arxa,Xeyr,22900
Bakı,Kia,Optima,2011,Sedan,Ağ,274.0,Benzin,122500,Avtomat,Ön,Xeyr,20000
Mingəçevir,LADA (VAZ),2107,2007,Sedan,Ağ,75.0,Benzin,250000,Mexaniki,Arxa,Xeyr,6200
Bakı,Mercedes,C 180,1999,Sedan,Qara,122.0,Benzin,450000,Avtomat,Arxa,Xeyr,11800
Bakı,Toyota,Highlander,2016,Offroader / SUV,Qara,295.0,Benzin,108000,Avtomat,Ön,Xeyr,39700
Bakı,Hyundai,Elantra,2016,Sedan,Ağ,150.0,Benzin,81000,Avtomat,Ön,Xeyr,22400
Bakı,Toyota,Prado,2021,Offroader / SUV,Ağ,200.0,Dizel,0,Avtomat,Tam,Bəli,55500
Bakı,Kia,Cerato,2009,Sedan,Ağ,132.0,Dizel,152000,Avtomat,Ön,Xeyr,13300
Bakı,Hyundai,Sonata,2010,Sedan,Qara,163.0,Benzin,118622,Avtomat,Ön,Xeyr,16500
Bakı,Mercedes,C 200,1998,Sedan,Göy,136.0,Benzin,277000,Avtomat,Arxa,Xeyr,12700
Bakı,Toyota,Prado,2021,Offroader / SUV,Qara,204.0,Dizel,0,Avtomat,Tam,Bəli,55500
Sumqayıt,Ford,Transit,1999,Furqon,Ağ,76.0,Dizel,412300,Mexaniki,Arxa,Xeyr,15000
Bakı,BYD,F3,2013,Sedan,Ağ,107.0,Benzin,200000,Mexaniki,Ön,Xeyr,6500
Bakı,Opel,Astra,2008,Hetçbek / Liftbek,Gümüşü,90.0,Benzin,148800,Mexaniki,Ön,Xeyr,11600
Bakı,Volkswagen,Passat CC,2013,Sedan,Ağ,160.0,Benzin,103000,Avtomat,Ön,Xeyr,22400
Sumqayıt,Mercedes,C 230,1997,Universal,Qırmızı,193.0,Benzin,304000,Avtomat,Arxa,Xeyr,12600
Sumqayıt,Mercedes,Vito 115,2006,Minivan,Boz,150.0,Dizel,337850,Mexaniki,Arxa,Xeyr,25000
Göygöl,LADA (VAZ),2115,2008,Sedan,Qara,80.0,Benzin,412000,Mexaniki,Ön,Xeyr,7600
Bakı,Mercedes,Vito,2003,Minivan,Gümüşü,150.0,Dizel,250000,Avtomat,Arxa,Xeyr,21900
Sumqayıt,Opel,Astra,1999,Hetçbek / Liftbek,Göy,82.0,Dizel,312563,Mexaniki,Ön,Xeyr,7600
Sumqayıt,Opel,Astra,2005,Hetçbek / Liftbek,Qızılı,90.0,Benzin,128800,Mexaniki,Ön,Xeyr,10500
Bakı,Mercedes,V 220,2018,Van,Qara,163.0,Dizel,90000,Avtomat,Arxa,Xeyr,58000
Şirvan,Mercedes,E 320,1998,Sedan,Qara,224.0,Benzin,200000,Avtomat,Arxa,Xeyr,7700
Bakı,Toyota,RAV 4,2021,Offroader / SUV,Ağ,218.0,Hibrid,0,Avtomat,Tam,Bəli,40700
Bakı,Mercedes,C 300,2016,Sedan,Qırmızı,245.0,Benzin,105000,Avtomat,Arxa,Xeyr,25900
Bakı,Toyota,Prado,2021,Offroader / SUV,Ağ,167.0,Benzin,0,Avtomat,Tam,Bəli,53500
Bakı,Hyundai,Sonata,2009,Sedan,Ağ,165.0,Benzin,149000,Avtomat,Ön,Xeyr,20500
Bakı,Mercedes,E 280,2000,Sedan,Qara,193.0,Benzin,310000,Avtomat,Arxa,Xeyr,11500
Bakı,Hyundai,Sonata,2009,Sedan,Qara,163.0,Benzin,117000,Avtomat,Ön,Xeyr,20100
Bakı,Mercedes,C 220,1995,Sedan,Göy,150.0,Benzin,213118,Avtomat,Arxa,Xeyr,9300
Bakı,Hyundai,Sonata,2016,Sedan,Ağ,165.0,Benzin,147000,Avtomat,Ön,Xeyr,32900
Bakı,Hyundai,Sonata,2009,Sedan,Gümüşü,165.0,Benzin,138000,Avtomat,Ön,Xeyr,20100
Bakı,Hyundai,Sonata,2007,Sedan,Ağ,165.0,Benzin,118000,Avtomat,Ön,Xeyr,19800
Gəncə,Mercedes,C 180,1999,Sedan,Göy,122.0,Benzin,240000,Avtomat,Arxa,Xeyr,12400
Bakı,Kia,Rio,2016,Sedan,Gümüşü,123.0,Benzin,105000,Avtomat,Ön,Xeyr,18500
Bakı,Kia,Rio,2016,Sedan,Gümüşü,123.0,Benzin,105000,Avtomat,Ön,Xeyr,18500
Bakı,Hyundai,Accent,2010,Sedan,Qara,108.0,Benzin,132000,Avtomat,Ön,Xeyr,16700
Bakı,Hyundai,Sonata,2014,Sedan,Qara,178.0,Benzin,51000,Avtomat,Ön,Xeyr,32700
Bakı,Toyota,Camry,2014,Sedan,Ağ,181.0,Hibrid,65000,Avtomat,Ön,Xeyr,26500
Bakı,BMW,528,2014,Sedan,Ağ,245.0,Benzin,95000,Avtomat,Arxa,Xeyr,23800
Bakı,Hyundai,Elantra,2016,Sedan,Ağ,132.0,Benzin,62800,Avtomat,Ön,Xeyr,25900
Bakı,Lexus,ES 250,2013,Sedan,Ağ,184.0,Benzin,150000,Avtomat,Ön,Xeyr,22800
Sumqayıt,Mercedes,ML 320,2001,Offroader / SUV,Göy,218.0,Benzin,272700,Avtomat,Tam,Xeyr,10800
Sumqayıt,Volkswagen,Touareg,2007,Offroader / SUV,Qara,350.0,Benzin,186800,Avtomat,Tam,Xeyr,12800
Bakı,LADA (VAZ),Niva,2014,Offroader / SUV,Göy,80.0,Benzin,185000,Mexaniki,Tam,Xeyr,10900
Sumqayıt,Volkswagen,Polo,2010,Hetçbek / Liftbek,Qara,110.0,Benzin,157500,Avtomat,Ön,Xeyr,9900
Bakı,Mercedes,E 280,2007,Sedan,Qara,190.0,Dizel,226000,Avtomat,Arxa,Xeyr,23300
Bakı,Kia,Ceed,2007,Universal,Boz,115.0,Dizel,188000,Mexaniki,Ön,Xeyr,13800
Bakı,Mercedes,E 270,2000,Sedan,Gümüşü,177.0,Dizel,320000,Avtomat,Arxa,Xeyr,17900
Bakı,Opel,Astra,2007,Universal,Boz,90.0,Benzin,167000,Mexaniki,Ön,Xeyr,12600
Bakı,Hyundai,Santa Fe,2010,Offroader / SUV,Gümüşü,184.0,Dizel,62000,Avtomat,Ön,Xeyr,23800
Bakı,Opel,Astra,1996,Universal,Göy,101.0,Benzin,331189,Avtomat,Ön,Xeyr,6600
Bakı,Toyota,Prius,2006,Hetçbek / Liftbek,Yaşıl,76.0,Hibrid,125500,Avtomat,Ön,Xeyr,14400
Bakı,Mazda,CX-9,2015,Offroader / SUV,Ağ,277.0,Benzin,69000,Avtomat,Tam,Xeyr,24900
Bakı,Toyota,Corolla,2018,Sedan,Boz,124.0,Benzin,47000,Avtomat,Ön,Xeyr,31000
Bakı,Chevrolet,Cruze,2018,Hetçbek / Liftbek,Ağ,153.0,Benzin,73741,Avtomat,Ön,Xeyr,18800
Bakı,Mercedes,E 230,1996,Sedan,Göy,150.0,Benzin,394000,Avtomat,Arxa,Xeyr,9600
Bakı,Ford,Fusion,2020,Sedan,Yaş Asfalt,249.0,Benzin,8000,Avtomat,Ön,Xeyr,37500
Bakı,Kia,Stinger,2018,Hetçbek / Liftbek,Yaş Asfalt,247.0,Benzin,21082,Avtomat,Ön,Xeyr,24500
Bakı,Land Rover,Range Rover,2014,Offroader / SUV,Ağ,340.0,Benzin,64000,Avtomat,Tam,Xeyr,68000
Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,190.0,Benzin,180000,Avtomat,Tam,Xeyr,23500
Bakı,Toyota,Land Cruiser,2021,Offroader / SUV,Qara,271.0,Benzin,0,Avtomat,Tam,Bəli,86700
Bakı,Hyundai,Sonata,2007,Sedan,Tünd qırmızı,178.0,Benzin,278000,Avtomat,Ön,Xeyr,13200
Bakı,Mercedes,S 350,2017,Sedan,Qara,249.0,Dizel,127000,Avtomat,Arxa,Xeyr,77000
Bakı,BMW,X5,2018,Offroader / SUV,Ağ,255.0,Dizel,30500,Avtomat,Tam,Xeyr,55500
Bakı,Toyota,Prius,2011,Hetçbek / Liftbek,Boz,99.0,Benzin,107000,Avtomat,Ön,Xeyr,16500
Bakı,Opel,Astra,2006,Hetçbek / Liftbek,Boz,90.0,Benzin,183000,Mexaniki,Ön,Xeyr,5000
Bakı,Mercedes,E 350,2011,Kabrio,Göy,306.0,Benzin,80000,Avtomat,Arxa,Xeyr,24000
Bakı,Chevrolet,Cruze,2013,Sedan,Ağ,141.0,Benzin,175000,Avtomat,Ön,Xeyr,14800
Bakı,Hyundai,Santa Fe,2020,Offroader / SUV,Yaş Asfalt,188.0,Benzin,8000,Avtomat,Ön,Xeyr,32700
Bakı,Ford,Transit,2007,Furqon,Ağ,140.0,Dizel,196000,Mexaniki,Arxa,Xeyr,24800
Bakı,Infiniti,FX50,2009,Offroader / SUV,Qara,400.0,Benzin,153000,Avtomat,Tam,Xeyr,13800
Sumqayıt,Daewoo,Gentra,2014,Sedan,Ağ,107.0,Benzin,166000,Avtomat,Ön,Xeyr,12000
Sabirabad,GAZ,31105,2005,Sedan,Qara,150.0,Benzin,13000,Mexaniki,Arxa,Xeyr,6500
Gəncə,Toyota,Camry,2014,Sedan,Boz,181.0,Benzin,160500,Avtomat,Ön,Xeyr,24300
Bakı,Opel,Astra,2006,Hetçbek / Liftbek,Gümüşü,90.0,Benzin,161200,Mexaniki,Ön,Xeyr,10800
Şəki,Toyota,Prius,2008,Hetçbek / Liftbek,Mavi,76.0,Hibrid,170000,Avtomat,Ön,Xeyr,10700
Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Ağ,250.0,Benzin,174000,Avtomat,Tam,Xeyr,22400
Şəki,Toyota,Prius,2008,Hetçbek / Liftbek,Mavi,76.0,Hibrid,170000,Avtomat,Ön,Xeyr,10700
Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Ağ,250.0,Benzin,174000,Avtomat,Tam,Xeyr,22400
Bakı,Ford,Focus,2014,Hetçbek / Liftbek,Ağ,125.0,Benzin,142800,Avtomat,Ön,Xeyr,14700
Bakı,LADA (VAZ),Niva,1998,Offroader / SUV,Ağ,80.0,Benzin,500000,Mexaniki,Tam,Xeyr,4800
Bakı,BMW,328,2015,Sedan,Yaş Asfalt,245.0,Benzin,160000,Avtomat,Arxa,Xeyr,19600
Bakı,Hyundai,Elantra,2012,Sedan,Ağ,150.0,Benzin,198750,Avtomat,Ön,Xeyr,19900
Şamaxı,Nissan,Maxima,2004,Sedan,Qara,200.0,Benzin,400000,Avtomat,Ön,Xeyr,9600
Bakı,Hyundai,Sonata,2020,Sedan,Ağ,194.0,Benzin,32000,Avtomat,Ön,Xeyr,30000
Bakı,Toyota,Prado,2014,Offroader / SUV,Qara,167.0,Benzin,127000,Avtomat,Tam,Xeyr,32900
Bakı,Mercedes,C 200,2000,Sedan,Qara,136.0,Benzin,262000,Avtomat,Arxa,Xeyr,11700
Bakı,BMW,745,2002,Sedan,Qara,333.0,Benzin,229000,Avtomat,Arxa,Xeyr,12800
Bakı,Subaru,Forester,2007,Offroader / SUV,Göy,158.0,Benzin,165252,Avtomat,Ön,Xeyr,11500
Bakı,Hyundai,Elantra,2014,Sedan,Göy,150.0,Benzin,112323,Avtomat,Ön,Xeyr,18800
Sumqayıt,Land Rover,Range Rover,2005,Offroader / SUV,Ağ,286.0,Benzin,222000,Avtomat,Tam,Xeyr,26500
Bakı,Toyota,Corolla,2006,Universal,Yaş Asfalt,90.0,Dizel,271150,Mexaniki,Ön,Xeyr,14500
Sumqayıt,Opel,Astra,2006,Universal,Göy,90.0,Dizel,188632,Mexaniki,Ön,Xeyr,10500
Sumqayıt,Ford,Fusion,2014,Sedan,Qara,181.0,Benzin,103000,Avtomat,Ön,Xeyr,17800
Bakı,BMW,528,2012,Sedan,Yaş Asfalt,245.0,Benzin,81000,Avtomat,Arxa,Xeyr,20400
Sumqayıt,Nissan,Tiida,2012,Hetçbek / Liftbek,Gümüşü,85.0,Benzin,64016,Avtomat,Ön,Xeyr,13500
Sumqayıt,JAC,HFC5061,2008,Yük maşını,Ağ,120.0,Dizel,221000,Mexaniki,Arxa,Xeyr,18900
Sumqayıt,Mercedes,E 240,1999,Sedan,Göy,170.0,Benzin,275632,Avtomat,Arxa,Xeyr,12800
Bakı,Opel,Vectra,2002,Sedan,Gümüşü,147.0,Benzin,380000,Avtomat,Ön,Xeyr,7200
Bakı,Hyundai,Elantra,2012,Sedan,Ağ,132.0,Benzin,184000,Avtomat,Ön,Xeyr,20700
Bakı,Hyundai,Elantra,2012,Sedan,Ağ,132.0,Benzin,184000,Avtomat,Ön,Xeyr,20700
Bakı,Chevrolet,Malibu,2017,Sedan,Qara,160.0,Benzin,121000,Avtomat,Ön,Xeyr,21200
Bakı,Toyota,Land Cruiser,2013,Offroader / SUV,Ağ,282.0,Benzin,150000,Avtomat,Tam,Xeyr,47500
Bakı,Audi,Q7,2008,Offroader / SUV,Ağ,350.0,Benzin,149000,Avtomat,Tam,Xeyr,26800
Balakən,Kia,Optima,2012,Sedan,Qara,165.0,Benzin,72062,Avtomat,Ön,Xeyr,22000
Sumqayıt,Opel,Astra,2006,Universal,Gümüşü,90.0,Benzin,179632,Mexaniki,Ön,Xeyr,11800
Kürdəmir,Mercedes,190,1993,Sedan,Göy,122.0,Benzin,297000,Avtomat,Arxa,Xeyr,3900
Zaqatala,Chevrolet,Cruze,2013,Sedan,Yaş Asfalt,141.0,Benzin,135000,Avtomat,Ön,Xeyr,15600
Sumqayıt,Opel,Astra,1999,Universal,Göy,125.0,Benzin,311255,Mexaniki,Ön,Xeyr,8200
Bakı,Toyota,Camry,2015,Sedan,Ağ,181.0,Benzin,113500,Avtomat,Ön,Xeyr,23300
Bakı,Mercedes,Vito,2006,Minivan,Boz,170.0,Dizel,568670,Mexaniki,Arxa,Xeyr,21000
Sumqayıt,Kia,Sportage,2008,Offroader / SUV,Gümüşü,141.0,Benzin,215000,Avtomat,Tam,Xeyr,17000
Bakı,Mitsubishi,Pajero Sport,2006,Offroader / SUV,Qara,190.0,Benzin,141000,Avtomat,Tam,Xeyr,14900
Gəncə,LADA (VAZ),2106,1996,Sedan,Bej,75.0,Benzin,166000,Mexaniki,Arxa,Xeyr,5100
Salyan,GAZ,31029,1994,Sedan,Ağ,100.0,Benzin,520423,Mexaniki,Arxa,Xeyr,4100
Sumqayıt,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,150.0,Benzin,193252,Avtomat,Tam,Xeyr,22800
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Yaş Asfalt,76.0,Benzin,157800,Avtomat,Ön,Xeyr,14200
Bakı,Hyundai,Tucson,2008,Offroader / SUV,Qara,140.0,Benzin,215000,Avtomat,Tam,Xeyr,18500
Sumqayıt,Tofas,Sahin,2005,Sedan,Qızılı,86.0,Benzin,189632,Mexaniki,Ön,Xeyr,7200
Bakı,Mercedes,E 400,2013,Sedan,Qara,333.0,Benzin,91000,Avtomat,Arxa,Xeyr,39300
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Yaşıl,76.0,Hibrid,157583,Avtomat,Ön,Xeyr,13700
Bakı,Mercedes,Vito 115,2006,Minivan,Gümüşü,150.0,Dizel,401228,Avtomat,Arxa,Xeyr,24300
Bakı,Opel,Astra,2001,Hetçbek / Liftbek,Göy,121.0,Benzin,290000,Avtomat,Ön,Xeyr,9500
Bakı,Kia,Sorento,2010,Offroader / SUV,Ağ,197.0,Dizel,114215,Avtomat,Tam,Xeyr,27800
Ağstafa,Mercedes,E 300,2005,Sedan,Boz,231.0,Dizel,366000,Avtomat,Arxa,Xeyr,21000
Bakı,Mitsubishi,Outlander Sport,2020,Offroader / SUV,Qara,146.0,Benzin,28490,Avtomat,Ön,Xeyr,38800
Bakı,Kia,Cerato,2010,Sedan,Qara,126.0,Benzin,220000,Avtomat,Ön,Xeyr,14500
Bakı,Volkswagen,Jetta,2013,Sedan,Qara,160.0,Benzin,179000,Avtomat,Ön,Xeyr,16000
Sumqayıt,Daewoo,Gentra,2014,Sedan,Ağ,125.0,Benzin,177852,Mexaniki,Ön,Xeyr,10900
Sumqayıt,Opel,Astra,2006,Hetçbek / Liftbek,Gümüşü,90.0,Dizel,188653,Mexaniki,Ön,Xeyr,10800
Bakı,Opel,Astra,2007,Universal,Göy,90.0,Dizel,216000,Mexaniki,Ön,Xeyr,11800
Füzuli,Mercedes,E 200,1989,Sedan,Boz,136.0,Dizel,368982,Mexaniki,Arxa,Xeyr,5000
Bakı,Mercedes,C 200,2015,Universal,Ağ,150.0,Dizel,108000,Avtomat,Ön,Xeyr,27000
Sumqayıt,Mercedes,E 200,1993,Sedan,Qara,125.0,Benzin,322532,Mexaniki,Arxa,Xeyr,6700
Sumqayıt,Hyundai,Santa Fe,2008,Offroader / SUV,Gümüşü,184.0,Dizel,197500,Avtomat,Tam,Xeyr,20400
Zaqatala,Chevrolet,Cruze,2018,Sedan,Qara,153.0,Benzin,107826,Avtomat,Ön,Xeyr,16999
Sumqayıt,Mercedes,E 270,2000,Sedan,Yaşıl,170.0,Dizel,481000,Avtomat,Arxa,Xeyr,13400
Bakı,Opel,Astra,2005,Universal,Gümüşü,96.0,Benzin,166561,Mexaniki,Ön,Xeyr,11300
Bakı,Mercedes,E 240,1998,Sedan,Gümüşü,170.0,Benzin,236500,Avtomat,Arxa,Xeyr,11300
Sumqayıt,Mercedes,Vito,2007,Van,Göy,150.0,Dizel,191252,Avtomat,Arxa,Xeyr,24700
Bakı,Toyota,RAV 4,2021,Offroader / SUV,Ağ,175.0,Benzin,0,Avtomat,Ön,Bəli,35200
Bakı,Mercedes,S 560 4MATIC,2017,Sedan,Qara,469.0,Benzin,17500,Avtomat,Tam,Xeyr,107500
Bakı,Chevrolet,Cruze,2013,Sedan,Tünd qırmızı,141.0,Benzin,74584,Avtomat,Ön,Xeyr,15500
Sumqayıt,Opel,Astra,2006,Hetçbek / Liftbek,Qara,90.0,Benzin,167852,Mexaniki,Ön,Xeyr,11800
Sumqayıt,Chevrolet,Cruze,2014,Sedan,Gümüşü,141.0,Benzin,177281,Avtomat,Ön,Xeyr,13800
Bakı,Land Rover,RR Sport,2006,Offroader / SUV,Göy,390.0,Benzin,145000,Avtomat,Tam,Xeyr,16500
Cəlilabad,Mercedes,190,1993,Sedan,Qara,136.0,Benzin,325050,Avtomat,Arxa,Xeyr,6000
Bakı,Opel,Astra,1995,Universal,Qırmızı,75.0,Benzin,456324,Mexaniki,Ön,Xeyr,5300
Bakı,Opel,Astra,1995,Universal,Qırmızı,75.0,Benzin,456324,Mexaniki,Ön,Xeyr,5300
Sumqayıt,Chevrolet,Aveo,2011,Sedan,Tünd qırmızı,100.0,Benzin,183252,Avtomat,Ön,Xeyr,9900
Sumqayıt,Mercedes,E 270,1999,Sedan,Göy,170.0,Dizel,308963,Avtomat,Arxa,Xeyr,14500
Bakı,Toyota,Prado,2008,Offroader / SUV,Ağ,167.0,Benzin,220000,Avtomat,Tam,Xeyr,28000
Bakı,BMW,528,1999,Sedan,Qara,193.0,Benzin,258000,Avtomat,Arxa,Xeyr,10800
Beyləqan,Mercedes,E 200,1995,Sedan,Bənövşəyi,136.0,Dizel,425124,Mexaniki,Arxa,Xeyr,6500
Bakı,BMW,528,1996,Sedan,Qara,193.0,Benzin,288500,Avtomat,Arxa,Xeyr,8700
Bakı,Toyota,Harrier,2001,Offroader / SUV,Ağ,160.0,Benzin,177374,Avtomat,Ön,Xeyr,12000
Bakı,Ford,Mustang,2010,Kupe,Boz,309.0,Benzin,185075,Avtomat,Ön,Xeyr,26000
Bakı,Mercedes,S 300,2010,Sedan,Qara,231.0,Benzin,130000,Avtomat,Tam,Xeyr,24300
Bakı,BMW,740,2000,Sedan,Qara,286.0,Benzin,230000,Avtomat,Arxa,Xeyr,15000
Bakı,Ford,Transit,2008,Yük maşını,Qırmızı,125.0,Dizel,238000,Mexaniki,Ön,Xeyr,18500
Bakı,Volkswagen,Jetta,2007,Sedan,Bej,105.0,Benzin,169000,Avtomat,Ön,Xeyr,11700
Bakı,Hyundai,Sonata,2015,Sedan,Gümüşü,274.0,Benzin,103700,Avtomat,Ön,Xeyr,16000
Sumqayıt,Opel,Omega,2002,Sedan,Boz,144.0,Benzin,297000,Avtomat,Arxa,Xeyr,7800
Bakı,Ford,Focus,2007,Universal,Gümüşü,115.0,Benzin,65000,Mexaniki,Ön,Xeyr,12700
Bakı,Ford,Transit,1999,Furqon,Gümüşü,76.0,Dizel,360000,Mexaniki,Arxa,Xeyr,18500
Bakı,Kia,Carnival,2006,Minivan,Qara,144.0,Dizel,350000,Avtomat,Ön,Xeyr,16500
Bakı,Renault,Megane,2008,Universal,Boz,106.0,Dizel,220000,Mexaniki,Ön,Xeyr,10900
Bakı,Ford,Fusion,2019,Sedan,Qara,181.0,Benzin,40000,Avtomat,Ön,Xeyr,26500
Bakı,Toyota,RAV 4,2021,Offroader / SUV,Boz,218.0,Hibrid,0,Avtomat,Ön,Bəli,42900
Gəncə,Chevrolet,Malibu,2018,Sedan,Gümüşü,160.0,Benzin,64300,Avtomat,Ön,Xeyr,23500
Bakı,Ford,Fusion,2019,Sedan,Yaş Asfalt,181.0,Benzin,24000,Avtomat,Ön,Xeyr,26300
Kürdəmir,Ford,Fusion,2015,Sedan,Ağ,181.0,Benzin,182000,Avtomat,Ön,Xeyr,21500
Bakı,Chevrolet,Cruze,2016,Sedan,Ağ,153.0,Benzin,60970,Avtomat,Ön,Xeyr,18900
Bakı,Chevrolet,Cruze,2016,Sedan,Ağ,153.0,Benzin,107000,Avtomat,Ön,Xeyr,17300
Bakı,Mercedes,S 350,2010,Sedan,Qara,272.0,Benzin,132000,Avtomat,Arxa,Xeyr,27500
Bakı,Chevrolet,Cruze,2012,Sedan,Boz,141.0,Benzin,117000,Avtomat,Ön,Xeyr,13400
Bakı,Chevrolet,Cruze,2016,Sedan,Qəhvəyi,153.0,Benzin,97000,Avtomat,Ön,Xeyr,20400
Bakı,Opel,Astra,2008,Universal,Qara,90.0,Benzin,186000,Mexaniki,Ön,Xeyr,12400
Gəncə,Hyundai,Elantra,2009,Sedan,Qara,122.0,Benzin,240000,Avtomat,Ön,Xeyr,11800
Bakı,Mercedes,E 280,1994,Sedan,Qara,204.0,Benzin,306000,Avtomat,Arxa,Xeyr,13500
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,280.0,Benzin,224000,Avtomat,Tam,Xeyr,19000
Bakı,Harley-Davidson,FLHX Street Glide,2007,Motosiklet,Qara,78.0,Benzin,50000,Mexaniki,Arxa,Xeyr,12300
Bakı,Nissan,Navara,2008,Pikap,Gümüşü,174.0,Dizel,380000,Avtomat,Tam,Xeyr,25500
Bakı,Toyota,RAV 4,2021,Offroader / SUV,Boz,218.0,Hibrid,0,Avtomat,Ön,Bəli,43500
Bakı,BMW,X5,2002,Offroader / SUV,Qara,286.0,Benzin,315000,Avtomat,Tam,Xeyr,16900
Bakı,LADA (VAZ),2110,2001,Sedan,Boz,78.0,Benzin,249000,Mexaniki,Ön,Xeyr,7500
Bakı,Renault,Scenic,2007,Hetçbek / Liftbek,Gümüşü,106.0,Dizel,330000,Mexaniki,Ön,Xeyr,10550
Bakı,Nissan,X-Trail,2012,Offroader / SUV,Qara,170.0,Benzin,156000,Avtomat,Tam,Xeyr,20500
Bakı,Mercedes,C 240,2001,Sedan,Gümüşü,170.0,Benzin,320000,Avtomat,Arxa,Xeyr,12800
Bakı,Hyundai,Sonata,2010,Sedan,Ağ,178.0,Benzin,199000,Avtomat,Ön,Xeyr,20800
Bakı,Ford,Transit,2007,Yük maşını,Tünd qırmızı,140.0,Dizel,285000,Mexaniki,Arxa,Xeyr,21000
Bakı,BMW,X5,2008,Offroader / SUV,Qara,360.0,Benzin,283000,Avtomat,Tam,Xeyr,29900
Bakı,LADA (VAZ),2107,2011,Sedan,Göy,75.0,Benzin,100000,Mexaniki,Arxa,Xeyr,9999
Şəmkir,LADA (VAZ),2107,2008,Sedan,Ağ,75.0,Benzin,98000,Mexaniki,Arxa,Xeyr,6600
Şəmkir,LADA (VAZ),2107,2008,Sedan,Ağ,75.0,Benzin,98000,Mexaniki,Arxa,Xeyr,6600
Bakı,Honda,Civic,2018,Sedan,Qara,174.0,Benzin,44145,Avtomat,Ön,Xeyr,28500
Bakı,Land Rover,RR Sport,2007,Offroader / SUV,Boz,272.0,Dizel,258722,Avtomat,Tam,Xeyr,36500
Bakı,Mercedes,Vito 115,2014,Van,Qara,150.0,Dizel,231000,Avtomat,Arxa,Xeyr,20900
Bakı,Opel,Insignia,2013,Sedan,Ağ,249.0,Benzin,65000,Avtomat,Ön,Xeyr,23900
Gəncə,LADA (VAZ),2107,2008,Sedan,Ağ,75.0,Benzin,94000,Mexaniki,Arxa,Xeyr,7000
Bakı,Mercedes,E 240,2007,Sedan,Gümüşü,170.0,Benzin,239000,Avtomat,Arxa,Xeyr,18900
Bakı,Opel,Astra,2016,Sedan,Qara,141.0,Benzin,105000,Avtomat,Ön,Xeyr,16500
Bakı,LADA (VAZ),2106,1993,Sedan,Tünd qırmızı,75.0,Benzin,167500,Mexaniki,Arxa,Xeyr,5400
Bakı,Hyundai,Sonata,2012,Sedan,Yaş Asfalt,274.0,Benzin,141000,Avtomat,Ön,Xeyr,21400
